Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  600000/600000      vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}::operator()(double, double) const [71]
[79]     0.3    0.00    0.00  600000         std::vector<double, std::allocator<double> >::end() [79]
                0.00    0.00  600000/6000000     std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [24]
-----------------------------------------------
                0.00    0.00       2/1206        main <cycle 1> [2]
                0.00    0.00       2/1206        __static_initialization_and_destruction_0(int, int) [6]
                0.00    0.00     600/1206        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00     602/1206        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [83]
[80]     0.2    0.00    0.00    1206         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [80]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [81]
                0.00    0.00    1206/1206        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [134]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [80]
[81]     0.2    0.00    0.00       2         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [81]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [77]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<double, std::allocator<double> > > const&) [178]
                0.00    0.00       2/6           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_create_storage(unsigned long) [167]
-----------------------------------------------
                                                 <spontaneous>
[82]     0.2    0.00    0.00                 std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [82]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [77]
-----------------------------------------------
                0.00    0.00       2/1204        std::allocator<int>::~allocator() [94]
                0.00    0.00     600/1204        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00     602/1204        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [84]
[83]     0.1    0.00    0.00    1204         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [83]
                0.00    0.00     602/1206        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [80]
                0.00    0.00     602/602         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [145]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [14]
[84]     0.1    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [84]
                0.00    0.00     602/1204        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [83]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [146]
                0.00    0.00       2/1204        std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator*() [136]
-----------------------------------------------
                                                 <spontaneous>
[85]     0.1    0.00    0.00                 compute_new_center(int*, int) [85]
                0.00    0.00   50400/1259000     double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [46]
-----------------------------------------------
                0.00    0.00     104/104         main <cycle 1> [2]
[86]     0.1    0.00    0.00     104         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++(int) [86]
                0.00    0.00      50/50          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [87]
                0.00    0.00     108/10978       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>) [128]
-----------------------------------------------
                0.00    0.00      50/50          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++(int) [86]
[87]     0.1    0.00    0.00      50         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [87]
                0.00    0.00      50/1250        std::vector<double, std::allocator<double> >::end() const [49]
-----------------------------------------------
                                                 <spontaneous>
[88]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&) [88]
                0.00    0.00    1050/601056      std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) <cycle 3> [127]
-----------------------------------------------
                                                 <spontaneous>
[89]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [89]
                0.00    0.00    1050/1201050     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [63]
                0.00    0.00    1050/1201050     _GLOBAL__sub_I_V [123]
-----------------------------------------------
                                                 <spontaneous>
[90]     0.0    0.00    0.00                 void std::_Destroy<int*>(int*, int*) [90]
                0.00    0.00     613/17410887     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
                0.00    0.00     612/3605695     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [116]
-----------------------------------------------
                                                 <spontaneous>
[91]     0.0    0.00    0.00                 __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [91]
                0.00    0.00     612/17410887     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
-----------------------------------------------
                                                 <spontaneous>
[92]     0.0    0.00    0.00                 std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [92]
                0.00    0.00     602/17410887     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
-----------------------------------------------
                                                 <spontaneous>
[93]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [93]
                0.00    0.00     600/17410887     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) <cycle 2> [11]
-----------------------------------------------
                                                 <spontaneous>
[94]     0.0    0.00    0.00                 std::allocator<int>::~allocator() [94]
                0.00    0.00       2/1204        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [83]
-----------------------------------------------
                                                 <spontaneous>
[95]     0.0    0.00    0.00                 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [95]
                0.00    0.00      50/648411      __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int) [59]
-----------------------------------------------
                0.00    0.00      54/54          __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [97]
[96]     0.0    0.00    0.00      54         std::vector<double, std::allocator<double> >::push_back(double&&) [96]
                0.00    0.00      54/17410887     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
-----------------------------------------------
                                                 <spontaneous>
[97]     0.0    0.00    0.00                 __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [97]
                0.00    0.00      54/54          std::vector<double, std::allocator<double> >::push_back(double&&) [96]
                0.00    0.00      54/108         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [161]
-----------------------------------------------
                0.00    0.00 1200000/1200000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) <cycle 2> [11]
[98]     0.0    0.00    0.00 1200000         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [98]
                0.00    0.00       2/601056      void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) <cycle 3> [142]
                0.00    0.00 1200000/4800000     std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [99]
-----------------------------------------------
                0.00    0.00 1200000/4800000     double&& std::forward<double>(std::remove_reference<double>::type&) [38]
                0.00    0.00 1200000/4800000     std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [98]
                0.00    0.00 1200000/4800000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) <cycle 2> [11]
                0.00    0.00 1200000/4800000     __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
[99]     0.0    0.00    0.00 4800000         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [99]
                0.00    0.00       2/601056      std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) <cycle 3> [135]
-----------------------------------------------
                0.00    0.00 1200000/1200000     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
[100]    0.0    0.00    0.00 1200000         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [100]
                0.00    0.00 1200000/1200000     __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
-----------------------------------------------
                0.00    0.00 1200000/1200000     __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [100]
[101]    0.0    0.00    0.00 1200000         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
                0.00    0.00 1200000/4800000     std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [99]
                0.00    0.00 1200000/1201050     _GLOBAL__sub_I_V [123]
-----------------------------------------------
                                1372             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::random_access_iterator_tag) <cycle 2> [25]
                0.00    0.00      54/17410887     std::vector<double, std::allocator<double> >::push_back(double&&) [96]
                0.00    0.00     602/17410887     std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [92]
                0.00    0.00     612/17410887     __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [91]
                0.00    0.00     613/17410887     void std::_Destroy<int*>(int*, int*) [90]
[102]    0.0    0.00    0.00    3253         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
                0.00    0.00 1200000/1200000     __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [100]
                0.00    0.00     208/10978       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>) [128]
                                2547             void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) <cycle 2> [11]
-----------------------------------------------
                                                 <spontaneous>
[103]    0.0    0.00    0.00                 std::allocator<double>::~allocator() [103]
                0.00    0.00       2/4803158     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [37]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::~new_allocator() [171]
-----------------------------------------------
                0.00    0.00       2/9603156     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [52]
                0.00    0.00 1201050/9603156     std::vector<int, std::allocator<int> >::at(unsigned long) [28]
                0.00    0.00 1801052/9603156     operator delete(void*, void*) [121]
                0.00    0.00 1801052/9603156     std::vector<double, std::allocator<double> >::vector() [34]
                0.00    0.00 4800000/9603156     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) <cycle 2> [11]
[110]    0.0    0.00    0.00 9603156         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [110]
-----------------------------------------------
                0.00    0.00       4/8401054     int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [189]
                0.00    0.00 1201050/8401054     double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [22]
                0.00    0.00 7200000/8401054     double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [75]
[111]    0.0    0.00    0.00 8401054         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [111]
-----------------------------------------------
                0.00    0.00 2400000/7200000     std::vector<double, std::allocator<double> >::max_size() const [55]
                0.00    0.00 4800000/7200000     __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [4]
[112]    0.0    0.00    0.00 7200000         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [112]
-----------------------------------------------
                0.00    0.00 2401052/4802104     int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [27]
                0.00    0.00 2401052/4802104     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [119]
[113]    0.0    0.00    0.00 4802104         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [113]
-----------------------------------------------
                             2400000             __gnu_cxx::new_allocator<int>::max_size() const <cycle 2> [120]
                0.00    0.00 1201050/17410887     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [63]
                0.00    0.00 1201050/17410887     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
[114]    0.0    0.00    0.00 4802100         std::vector<int, std::allocator<int> >::_M_range_check(unsigned long) const <cycle 2> [114]
                             1201050             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::random_access_iterator_tag) <cycle 2> [25]
-----------------------------------------------
                0.00    0.00 4800000/4800000     double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [66]
[115]    0.0    0.00    0.00 4800000         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [115]
-----------------------------------------------
                0.00    0.00     612/3605695     void std::_Destroy<int*>(int*, int*) [90]
                0.00    0.00 1201050/3605695     std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [47]
                0.00    0.00 2404033/3605695     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::random_access_iterator_tag) <cycle 2> [25]
[116]    0.0    0.00    0.00 3605695         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [116]
-----------------------------------------------
                0.00    0.00 1200000/3001052     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) <cycle 2> [11]
                0.00    0.00 1801052/3001052     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [41]
[117]    0.0    0.00    0.00 3001052         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [117]
                0.00    0.00 2401052/2401052     std::allocator<int>::allocator(std::allocator<int> const&) [118]
-----------------------------------------------
                0.00    0.00 2401052/2401052     int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [117]
[118]    0.0    0.00    0.00 2401052         std::allocator<int>::allocator(std::allocator<int> const&) [118]
-----------------------------------------------
                0.00    0.00 1200000/2401052     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [16]
                0.00    0.00 1201052/2401052     void std::_Destroy<double*>(double*, double*) [122]
[119]    0.0    0.00    0.00 2401052         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [119]
                0.00    0.00 2401052/4802104     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [113]
-----------------------------------------------
                             1200000             std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const <cycle 2> [40]
                0.00    0.00 1200000/17410887     int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [64]
[120]    0.0    0.00    0.00 2400000         __gnu_cxx::new_allocator<int>::max_size() const <cycle 2> [120]
                             2400000             std::vector<int, std::allocator<int> >::_M_range_check(unsigned long) const <cycle 2> [114]
-----------------------------------------------
                0.00    0.00       2/1801052     __static_initialization_and_destruction_0(int, int) [6]
                0.00    0.00    1050/1801052     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [50]
                0.00    0.00  600000/1801052     vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) <cycle 1> [8]
                0.00    0.00 1200000/1801052     main <cycle 1> [2]
[121]    0.0    0.00    0.00 1801052         operator delete(void*, void*) [121]
                0.00    0.00 1801052/9603156     std::_Vector_base<double, std::allocator<double> >::_Vector_base() [110]
-----------------------------------------------
                0.00    0.00 1201052/1201052     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [220]
[122]    0.0    0.00    0.00 1201052         void std::_Destroy<double*>(double*, double*) [122]
                0.00    0.00 1201052/2401052     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [119]
-----------------------------------------------
                0.00    0.00    1050/1201050     __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [89]
                0.00    0.00 1200000/1201050     __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
[123]    0.0    0.00    0.00 1201050         _GLOBAL__sub_I_V [123]
-----------------------------------------------
                0.00    0.00 1201050/1201050     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [63]
[124]    0.0    0.00    0.00 1201050         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [124]
-----------------------------------------------
                0.00    0.00 1200000/1200000     int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [150]
[125]    0.0    0.00    0.00 1200000         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [125]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const <cycle 2> [40]
[126]    0.0    0.00    0.00 1200000         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [126]
-----------------------------------------------
                                1050             __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) <cycle 3> [51]
                0.00    0.00       2/601056      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [24]
                0.00    0.00    1050/601056      __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&) [88]
                0.00    0.01  600000/601056      std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [20]
[127]    0.0    0.00    0.00  602102         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) <cycle 3> [127]
                                 602             std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) <cycle 3> [148]
                                   2             std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) <cycle 3> [186]
-----------------------------------------------
                0.00    0.00      54/10978       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::find<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [166]
                0.00    0.00     108/10978       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++(int) [86]
                0.00    0.00     208/10978       void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) <cycle 2> [102]
                0.00    0.00     600/10978       __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [152]
                0.00    0.00     600/10978       std::vector<int, std::allocator<int> >::begin() const <cycle 2> [155]
                0.00    0.00    1200/10978       void __gnu_cxx::new_allocator<double>::destroy<double>(double*) [194]
                0.00    0.00    2700/10978       std::vector<int, std::allocator<int> >::end() [133]
                0.00    0.00    5508/10978       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [131]
[128]    0.0    0.00    0.00   10978         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>) [128]
-----------------------------------------------
                0.00    0.00     108/2970        decltype (({parm#1}.end)()) std::end<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [216]
                0.00    0.00    2862/2970        std::vector<int, std::allocator<int> >::begin() [130]
[129]    0.0    0.00    0.00    2970         std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [129]
