Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [76]
[75]     0.0    0.00    0.00       2         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [75]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [78]
                0.00    0.00       2/4           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [189]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0(int, int) [72]
[76]     0.0    0.00    0.00       2         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [76]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [75]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [204]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [78]
[77]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [77]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [74]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [75]
[78]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [78]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [77]
-----------------------------------------------
                0.00    0.00    1050/1050        std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [74]
[79]     0.0    0.00    0.00    1050         void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [79]
                0.00    0.00    1050/1201050     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [12]
                0.00    0.00    1050/1050        std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [148]
                0.00    0.00    1050/1201050     operator new(unsigned long, void*) [119]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [81]
[80]     0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [80]
                0.00    0.00    1050/1050        void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [84]
                0.00    0.00    1050/602100      std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [47]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [82]
[81]     0.0    0.00    0.00       2         void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [81]
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [80]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [83]
[82]     0.0    0.00    0.00       2         void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [82]
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [81]
-----------------------------------------------
                                                 <spontaneous>
[83]     0.0    0.00    0.00                 std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [83]
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [82]
                0.00    0.00       2/4           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [189]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [205]
-----------------------------------------------
                0.00    0.00    1050/1050        void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [80]
[84]     0.0    0.00    0.00    1050         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [84]
                0.00    0.00    1050/1801052     std::vector<double, std::allocator<double> >::~vector() [13]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0(int, int) [72]
[85]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [85]
                0.00    0.00       2/1201052     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [35]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [86]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [85]
[86]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [86]
                0.00    0.00       2/6602104     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [25]
                0.00    0.00       2/2           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [89]
-----------------------------------------------
                0.00    0.00       2/2           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [88]
[87]     0.0    0.00    0.00       2         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [87]
                0.00    0.00       2/2           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [90]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [89]
[88]     0.0    0.00    0.00       2         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [88]
                0.00    0.00       2/2           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [87]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [86]
[89]     0.0    0.00    0.00       2         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [89]
                0.00    0.00       2/2           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [88]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [87]
[90]     0.0    0.00    0.00       2         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [90]
                0.00    0.00       2/8401052     double* std::__niter_base<double*>(double*) [37]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [211]
-----------------------------------------------
                0.00    0.00 2400000/5400000     std::vector<double, std::allocator<double> >::end() [45]
                0.00    0.00 3000000/5400000     std::vector<double, std::allocator<double> >::begin() [30]
[97]     0.0    0.00    0.00 5400000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [97]
-----------------------------------------------
                0.00    0.00 2400000/4801052     std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [113]
                0.00    0.00 2401052/4801052     __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [108]
[98]     0.0    0.00    0.00 4801052         __gnu_cxx::new_allocator<double>::max_size() const [98]
-----------------------------------------------
                0.00    0.00 1201050/3601050     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [12]
                0.00    0.00 2400000/3601050     std::vector<double, std::allocator<double> >::max_size() const [111]
[99]     0.0    0.00    0.00 3601050         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [99]
-----------------------------------------------
                0.00    0.00 1200000/3600000     double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [26]
                0.00    0.00 2400000/3600000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[100]    0.0    0.00    0.00 3600000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [100]
-----------------------------------------------
                0.00    0.00 1200000/3600000     double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [26]
                0.00    0.00 2400000/3600000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[101]    0.0    0.00    0.00 3600000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [101]
-----------------------------------------------
                0.00    0.00 3002104/3002104     std::allocator<double>::~allocator() [103]
[102]    0.0    0.00    0.00 3002104         __gnu_cxx::new_allocator<double>::~new_allocator() [102]
-----------------------------------------------
                0.00    0.00       2/3002104     __static_initialization_and_destruction_0(int, int) [72]
                0.00    0.00 1201050/3002104     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [12]
                0.00    0.00 1801052/3002104     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [115]
[103]    0.0    0.00    0.00 3002104         std::allocator<double>::~allocator() [103]
                0.00    0.00 3002104/3002104     __gnu_cxx::new_allocator<double>::~new_allocator() [102]
-----------------------------------------------
                0.00    0.00 3001052/3001052     void std::_Destroy<double*>(double*, double*) [105]
[104]    0.0    0.00    0.00 3001052         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [104]
-----------------------------------------------
                0.00    0.00 3001052/3001052     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [106]
[105]    0.0    0.00    0.00 3001052         void std::_Destroy<double*>(double*, double*) [105]
                0.00    0.00 3001052/3001052     void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [104]
-----------------------------------------------
                0.00    0.00 1200000/3001052     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.00    0.00 1801052/3001052     std::vector<double, std::allocator<double> >::~vector() [13]
[106]    0.0    0.00    0.00 3001052         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [106]
                0.00    0.00 3001052/3001052     void std::_Destroy<double*>(double*, double*) [105]
-----------------------------------------------
                0.00    0.00 2402100/2402100     double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [43]
[107]    0.0    0.00    0.00 2402100         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [107]
-----------------------------------------------
                0.00    0.00 2401052/2401052     std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [110]
[108]    0.0    0.00    0.00 2401052         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [108]
                0.00    0.00 2401052/4801052     __gnu_cxx::new_allocator<double>::max_size() const [98]
-----------------------------------------------
                0.00    0.00 1200000/2401052     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.00    0.00 1201052/2401052     std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [117]
[109]    0.0    0.00    0.00 2401052         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [109]
                0.00    0.00 2401052/2401052     std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [110]
-----------------------------------------------
                0.00    0.00 2401052/2401052     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [109]
[110]    0.0    0.00    0.00 2401052         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [110]
                0.00    0.00 2401052/2401052     __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [108]
-----------------------------------------------
                0.00    0.00 2400000/2400000     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [28]
[111]    0.0    0.00    0.00 2400000         std::vector<double, std::allocator<double> >::max_size() const [111]
                0.00    0.00 2400000/2400000     std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [113]
                0.00    0.00 2400000/3601050     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [99]
-----------------------------------------------
                0.00    0.00 2400000/2400000     double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [33]
[112]    0.0    0.00    0.00 2400000         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [112]
-----------------------------------------------
                0.00    0.00 2400000/2400000     std::vector<double, std::allocator<double> >::max_size() const [111]
[113]    0.0    0.00    0.00 2400000         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [113]
                0.00    0.00 2400000/4801052     __gnu_cxx::new_allocator<double>::max_size() const [98]
-----------------------------------------------
                0.00    0.00 1200000/2400000     std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double&&) [4]
                0.00    0.00 1200000/2400000     std::vector<double, std::allocator<double> >::push_back(double&&) [6]
[114]    0.0    0.00    0.00 2400000         std::remove_reference<double&>::type&& std::move<double&>(double&) [114]
-----------------------------------------------
                0.00    0.00 1801052/1801052     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [17]
[115]    0.0    0.00    0.00 1801052         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [115]
                0.00    0.00 1801052/3002104     std::allocator<double>::~allocator() [103]
-----------------------------------------------
                0.00    0.00   25200/1229500     compute_new_center(int*, int) [49]
                0.00    0.00 1204300/1229500     main [1]
[116]    0.0    0.00    0.00 1229500         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [116]
-----------------------------------------------
                0.00    0.00 1201052/1201052     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [35]
[117]    0.0    0.00    0.00 1201052         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [117]
                0.00    0.00 1201052/2401052     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [109]
-----------------------------------------------
                0.00    0.00 1201050/1201050     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [56]
[118]    0.0    0.00    0.00 1201050         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [118]
-----------------------------------------------
                0.00    0.00    1050/1201050     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [79]
                0.00    0.00 1200000/1201050     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [70]
[119]    0.0    0.00    0.00 1201050         operator new(unsigned long, void*) [119]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[120]    0.0    0.00    0.00 1200000         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator*() [120]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[121]    0.0    0.00    0.00 1200000         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator++() [121]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [28]
[122]    0.0    0.00    0.00 1200000         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [122]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[123]    0.0    0.00    0.00 1200000         vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}::operator()(double, double) const [123]
-----------------------------------------------
                0.00    0.00      50/651896      std::vector<int, std::allocator<int> >::at(unsigned long) [186]
                0.00    0.00   51846/651896      main [1]
                0.00    0.00  600000/651896      find_indexes(std::vector<int, std::allocator<int> >, int) [167]
[124]    0.0    0.00    0.00  651896         std::vector<int, std::allocator<int> >::operator[](unsigned long) [124]
-----------------------------------------------
                0.00    0.00  600002/600002      std::allocator<double>::allocator() [126]
[125]    0.0    0.00    0.00  600002         __gnu_cxx::new_allocator<double>::new_allocator() [125]
-----------------------------------------------
                0.00    0.00       2/600002      __static_initialization_and_destruction_0(int, int) [72]
                0.00    0.00  600000/600002      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [127]
[126]    0.0    0.00    0.00  600002         std::allocator<double>::allocator() [126]
                0.00    0.00  600002/600002      __gnu_cxx::new_allocator<double>::new_allocator() [125]
-----------------------------------------------
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::_Vector_base() [128]
[127]    0.0    0.00    0.00  600000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [127]
                0.00    0.00  600000/600002      std::allocator<double>::allocator() [126]
-----------------------------------------------
                0.00    0.00  600000/600000      std::vector<double, std::allocator<double> >::vector() [48]
[128]    0.0    0.00    0.00  600000         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [128]
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [127]
-----------------------------------------------
                0.00    0.00    4300/29500       main [1]
                0.00    0.00   25200/29500       compute_new_center(int*, int) [49]
[129]    0.0    0.00    0.00   29500         std::vector<double, std::allocator<double> >::operator[](unsigned long) [129]
-----------------------------------------------
                0.00    0.00    1200/3852        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [147]
                0.00    0.00    2652/3852        bool __gnu_cxx::operator!=<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [135]
[130]    0.0    0.00    0.00    3852         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [130]
-----------------------------------------------
                0.00    0.00     600/3800        std::vector<int, std::allocator<int> >::begin() const [171]
                0.00    0.00     600/3800        std::vector<int, std::allocator<int> >::end() const [170]
                0.00    0.00    2600/3800        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++(int) [136]
[131]    0.0    0.00    0.00    3800         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [131]
-----------------------------------------------
                0.00    0.00      52/3012        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [176]
                0.00    0.00     104/3012        bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [179]
                0.00    0.00     204/3012        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [175]
                0.00    0.00    2652/3012        bool __gnu_cxx::operator!=<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [135]
[132]    0.0    0.00    0.00    3012         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [132]
-----------------------------------------------
                0.00    0.00     104/2860        std::vector<int, std::allocator<int> >::begin() [173]
                0.00    0.00    2756/2860        std::vector<int, std::allocator<int> >::end() [134]
[133]    0.0    0.00    0.00    2860         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [133]
-----------------------------------------------
