Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[143]    0.0    0.00    0.00     602         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00     602/602         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [155]
[144]    0.0    0.00    0.00     602         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [144]
                0.00    0.00     602/602         __gnu_cxx::new_allocator<int>::max_size() const [145]
-----------------------------------------------
                0.00    0.00     602/602         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [144]
[145]    0.0    0.00    0.00     602         __gnu_cxx::new_allocator<int>::max_size() const [145]
-----------------------------------------------
                0.00    0.00     602/602         void std::_Destroy<int*>(int*, int*) [157]
[146]    0.0    0.00    0.00     602         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [146]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [151]
[147]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [147]
                0.00    0.00     602/602         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [155]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [152]
[148]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [148]
                0.00    0.00     602/1202        std::allocator<int>::allocator(std::allocator<int> const&) [138]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [153]
[149]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [149]
                0.00    0.00     602/1204        std::allocator<int>::~allocator() [135]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [153]
[150]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [150]
                0.00    0.00     602/602         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [154]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [152]
[151]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [151]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [147]
-----------------------------------------------
                0.00    0.00       2/602         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [206]
                0.00    0.00     600/602         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [35]
[152]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [152]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [148]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [151]
-----------------------------------------------
                0.00    0.00     602/602         std::vector<int, std::allocator<int> >::~vector() [159]
[153]    0.0    0.00    0.00     602         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [153]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [150]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [149]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [150]
[154]    0.0    0.00    0.00     602         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [154]
                0.00    0.00     602/602         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [147]
[155]    0.0    0.00    0.00     602         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [155]
                0.00    0.00     602/602         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [144]
-----------------------------------------------
                0.00    0.00       2/602         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [214]
                0.00    0.00     600/602         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [36]
[156]    0.0    0.00    0.00     602         int* std::__niter_base<int*>(int*) [156]
-----------------------------------------------
                0.00    0.00     602/602         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [158]
[157]    0.0    0.00    0.00     602         void std::_Destroy<int*>(int*, int*) [157]
                0.00    0.00     602/602         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [146]
-----------------------------------------------
                0.00    0.00     602/602         std::vector<int, std::allocator<int> >::~vector() [159]
[158]    0.0    0.00    0.00     602         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [158]
                0.00    0.00     602/602         void std::_Destroy<int*>(int*, int*) [157]
-----------------------------------------------
                0.00    0.00     601/601         main [1]
[159]    0.0    0.00    0.00     601         std::vector<int, std::allocator<int> >::~vector() [159]
                0.00    0.00     602/1204        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [136]
                0.00    0.00     602/602         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [158]
                0.00    0.00     602/602         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [153]
-----------------------------------------------
                0.00    0.00     600/600         main [1]
[160]    0.0    0.00    0.00     600         find_indexes(std::vector<int, std::allocator<int> >, int) [160]
                0.00    0.00  600000/648411      std::vector<int, std::allocator<int> >::operator[](unsigned long) [115]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [35]
[161]    0.0    0.00    0.00     600         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [161]
                0.00    0.00     600/600         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [165]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [35]
[162]    0.0    0.00    0.00     600         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [162]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [35]
[163]    0.0    0.00    0.00     600         std::vector<int, std::allocator<int> >::end() const [163]
                0.00    0.00     600/3900        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [124]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [35]
[164]    0.0    0.00    0.00     600         std::vector<int, std::allocator<int> >::begin() const [164]
                0.00    0.00     600/3900        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [124]
