Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 1500000/6000000     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [92]
[86]     0.5    0.01    0.00 6000000         double&& std::forward<double>(std::remove_reference<double>::type&) [86]
-----------------------------------------------
                0.01    0.00 1501052/1501052     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [23]
[87]     0.5    0.01    0.00 1501052         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [87]
                0.00    0.00 1501052/3002102     std::allocator<double>::allocator(std::allocator<double> const&) [118]
-----------------------------------------------
                0.01    0.00       2/2           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [56]
[88]     0.5    0.01    0.00       2         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [88]
                0.00    0.00       2/2           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [209]
-----------------------------------------------
                0.00    0.01 3000000/3000000     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [26]
[89]     0.5    0.00    0.01 3000000         std::vector<double, std::allocator<double> >::max_size() const [89]
                0.00    0.01 3000000/3000000     std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [90]
                0.00    0.00 3000000/4501050     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [114]
-----------------------------------------------
                0.00    0.01 3000000/3000000     std::vector<double, std::allocator<double> >::max_size() const [89]
[90]     0.5    0.00    0.01 3000000         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [90]
                0.01    0.00 3000000/6001052     __gnu_cxx::new_allocator<double>::max_size() const [59]
-----------------------------------------------
                0.00    0.00 1500000/1500000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
[91]     0.2    0.00    0.00 1500000         void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [91]
                0.00    0.00 1500000/6000000     double&& std::forward<double>(std::remove_reference<double>::type&) [86]
                0.00    0.00 1500000/1500000     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [92]
-----------------------------------------------
                0.00    0.00 1500000/1500000     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [91]
[92]     0.1    0.00    0.00 1500000         void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [92]
                0.00    0.00 1500000/6000000     double&& std::forward<double>(std::remove_reference<double>::type&) [86]
                0.00    0.00 1500000/1501050     operator new(unsigned long, void*) [122]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [96]
[93]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [93]
                0.00    0.00    1050/1050        void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [98]
                0.00    0.00    1050/752100      std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [73]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [95]
[94]     0.0    0.00    0.00       2         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [94]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [97]
                0.00    0.00       2/4           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [189]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0(int, int) [84]
[95]     0.0    0.00    0.00       2         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [95]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [94]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [204]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [97]
[96]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [96]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [93]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_initialize(unsigned long, std::vector<double, std::allocator<double> > const&) [94]
[97]     0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [97]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [96]
-----------------------------------------------
                0.00    0.00    1050/1050        std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [93]
[98]     0.0    0.00    0.00    1050         void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [98]
                0.00    0.00    1050/1501050     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00    1050/1050        std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [144]
                0.00    0.00    1050/1501050     operator new(unsigned long, void*) [122]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [100]
[99]     0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [99]
                0.00    0.00    1050/1050        void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [103]
                0.00    0.00    1050/752100      std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [73]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [101]
[100]    0.0    0.00    0.00       2         void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [100]
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [99]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [102]
[101]    0.0    0.00    0.00       2         void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [101]
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [100]
-----------------------------------------------
                                                 <spontaneous>
[102]    0.0    0.00    0.00                 std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [102]
                0.00    0.00       2/2           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [101]
                0.00    0.00       2/4           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [189]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [205]
-----------------------------------------------
                0.00    0.00    1050/1050        void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [99]
[103]    0.0    0.00    0.00    1050         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [103]
                0.00    0.00    1050/2251052     std::vector<double, std::allocator<double> >::~vector() [22]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0(int, int) [84]
[104]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [104]
                0.00    0.00       2/1501052     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [23]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [105]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [104]
[105]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [105]
                0.00    0.00       2/8252104     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [33]
                0.00    0.00       2/2           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [213]
-----------------------------------------------
                0.00    0.00       2/10501052     double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [214]
                0.00    0.00 1501050/10501052     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [34]
                0.00    0.00 9000000/10501052     double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [38]
[112]    0.0    0.00    0.00 10501052         double* std::__niter_base<double*>(double*) [112]
-----------------------------------------------
                0.00    0.00 6000000/6000000     std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [9]
[113]    0.0    0.00    0.00 6000000         std::move_iterator<double*>::move_iterator(double*) [113]
-----------------------------------------------
                0.00    0.00 1501050/4501050     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00 3000000/4501050     std::vector<double, std::allocator<double> >::max_size() const [89]
[114]    0.0    0.00    0.00 4501050         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [114]
-----------------------------------------------
                0.00    0.00 1500000/4500000     double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [29]
                0.00    0.00 3000000/4500000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[115]    0.0    0.00    0.00 4500000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [115]
-----------------------------------------------
                0.00    0.00 3751052/3751052     void std::_Destroy<double*>(double*, double*) [52]
[116]    0.0    0.00    0.00 3751052         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [116]
-----------------------------------------------
                0.00    0.00 3002102/3002102     std::allocator<double>::allocator(std::allocator<double> const&) [118]
[117]    0.0    0.00    0.00 3002102         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [117]
-----------------------------------------------
                0.00    0.00 1501050/3002102     std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [69]
                0.00    0.00 1501052/3002102     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [87]
[118]    0.0    0.00    0.00 3002102         std::allocator<double>::allocator(std::allocator<double> const&) [118]
                0.00    0.00 3002102/3002102     __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [117]
-----------------------------------------------
                0.00    0.00 1501050/3002100     std::vector<double, std::allocator<double> >::begin() const [67]
                0.00    0.00 1501050/3002100     std::vector<double, std::allocator<double> >::end() const [66]
[119]    0.0    0.00    0.00 3002100         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [119]
-----------------------------------------------
                0.00    0.00 3002100/3002100     double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [121]
[120]    0.0    0.00    0.00 3002100         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [120]
-----------------------------------------------
                0.00    0.00 3002100/3002100     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [34]
[121]    0.0    0.00    0.00 3002100         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [121]
                0.00    0.00 3002100/3002100     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [120]
-----------------------------------------------
                0.00    0.00    1050/1501050     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [98]
                0.00    0.00 1500000/1501050     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [92]
[122]    0.0    0.00    0.00 1501050         operator new(unsigned long, void*) [122]
-----------------------------------------------
                0.00    0.00 1500000/1500000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[123]    0.0    0.00    0.00 1500000         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator*() [123]
-----------------------------------------------
                0.00    0.00 1500000/1500000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
[124]    0.0    0.00    0.00 1500000         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator++() [124]
-----------------------------------------------
                0.00    0.00 1500000/1500000     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [26]
[125]    0.0    0.00    0.00 1500000         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [125]
-----------------------------------------------
                0.00    0.00      50/809503      std::vector<int, std::allocator<int> >::at(unsigned long) [184]
                0.00    0.00   59453/809503      main [1]
                0.00    0.00  750000/809503      find_indexes(std::vector<int, std::allocator<int> >, int) [163]
[126]    0.0    0.00    0.00  809503         std::vector<int, std::allocator<int> >::operator[](unsigned long) [126]
-----------------------------------------------
                0.00    0.00    4300/35800       main [1]
                0.00    0.00   31500/35800       compute_new_center(int*, int) [57]
[127]    0.0    0.00    0.00   35800         std::vector<double, std::allocator<double> >::operator[](unsigned long) [127]
-----------------------------------------------
                0.00    0.00    1500/4050        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [143]
                0.00    0.00    2550/4050        bool __gnu_cxx::operator!=<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [133]
[128]    0.0    0.00    0.00    4050         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [128]
-----------------------------------------------
                0.00    0.00     750/4000        std::vector<int, std::allocator<int> >::begin() const [167]
                0.00    0.00     750/4000        std::vector<int, std::allocator<int> >::end() const [166]
                0.00    0.00    2500/4000        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++(int) [134]
[129]    0.0    0.00    0.00    4000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [129]
-----------------------------------------------
                0.00    0.00      50/2900        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [179]
                0.00    0.00     100/2900        bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [182]
                0.00    0.00     200/2900        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [176]
                0.00    0.00    2550/2900        bool __gnu_cxx::operator!=<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [133]
[130]    0.0    0.00    0.00    2900         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [130]
-----------------------------------------------
                0.00    0.00     100/2750        std::vector<int, std::allocator<int> >::begin() [177]
                0.00    0.00    2650/2750        std::vector<int, std::allocator<int> >::end() [132]
[131]    0.0    0.00    0.00    2750         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [131]
-----------------------------------------------
                0.00    0.00     100/2650        decltype (({parm#1}.end)()) std::end<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [178]
                0.00    0.00    2550/2650        main [1]
[132]    0.0    0.00    0.00    2650         std::vector<int, std::allocator<int> >::end() [132]
                0.00    0.00    2650/2750        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [131]
-----------------------------------------------
                0.00    0.00    2550/2550        main [1]
[133]    0.0    0.00    0.00    2550         bool __gnu_cxx::operator!=<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [133]
                0.00    0.00    2550/4050        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [128]
                0.00    0.00    2550/2900        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [130]
-----------------------------------------------
                0.00    0.00    2500/2500        main [1]
[134]    0.0    0.00    0.00    2500         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++(int) [134]
                0.00    0.00    2500/4000        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [129]
-----------------------------------------------
                0.00    0.00    2500/2500        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::random_access_iterator_tag) [81]
[135]    0.0    0.00    0.00    2500         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [135]
-----------------------------------------------
                0.00    0.00    2500/2500        main [1]
[136]    0.0    0.00    0.00    2500         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [136]
-----------------------------------------------
                0.00    0.00    1504/1504        std::allocator<int>::~allocator() [138]
[137]    0.0    0.00    0.00    1504         __gnu_cxx::new_allocator<int>::~new_allocator() [137]
-----------------------------------------------
                0.00    0.00       1/1504        main [1]
                0.00    0.00       1/1504        __static_initialization_and_destruction_0(int, int) [84]
                0.00    0.00     750/1504        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [78]
                0.00    0.00     752/1504        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [152]
[138]    0.0    0.00    0.00    1504         std::allocator<int>::~allocator() [138]
                0.00    0.00    1504/1504        __gnu_cxx::new_allocator<int>::~new_allocator() [137]
-----------------------------------------------
                0.00    0.00       2/1504        std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [54]
                0.00    0.00     750/1504        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [78]
                0.00    0.00     752/1504        std::vector<int, std::allocator<int> >::~vector() [162]
[139]    0.0    0.00    0.00    1504         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [139]
-----------------------------------------------
                0.00    0.00    1502/1502        std::allocator<int>::allocator(std::allocator<int> const&) [141]
[140]    0.0    0.00    0.00    1502         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [140]
-----------------------------------------------
                0.00    0.00     750/1502        std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [169]
                0.00    0.00     752/1502        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [151]
[141]    0.0    0.00    0.00    1502         std::allocator<int>::allocator(std::allocator<int> const&) [141]
                0.00    0.00    1502/1502        __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [140]
-----------------------------------------------
                0.00    0.00    1500/1500        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [175]
[142]    0.0    0.00    0.00    1500         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [142]
-----------------------------------------------
